# idx tvec_x tvec_y tvecKennan_x tvecKennan_y diferença
196 0.34510646364325115 -0.9385635453988448 0.9970692090142205 0.07650485236739415 1.2064075901184355
197 0.36432434482343445 -0.9312721255191607 0.9964389661437776 0.08431717944950246 1.1962401643707223
198 0.35505369431320055 -0.9348459093104855 0.9953874132668934 0.0959369454894338 1.2134828245090816
199 0.3785438627887482 -0.9255833533210143 0.9957518369577251 0.09207757161934794 1.1902014289725273
200 0.3754262328020842 -0.9268522771855476 0.9954056250589575 0.09574780206869586 1.1958617683135402
201 0.3935896965186605 -0.9192862181031265 0.9970050672254339 0.07733625234525059 1.1650607100953232
202 0.3965099867357651 -0.9180304082212111 0.998067471254355 0.06213954315841955 1.1500454516095793
203 0.40163660004125823 -0.9157991272693473 0.9995369202129739 0.03042934654512286 1.1193002803174408
204 0.4028021037823669 -0.9152870944072681 -0.999994142919272 -0.0034225907074619567 1.6731210903183007
205 0.40219411675998906 -0.9155544180679007 -0.9993203947773999 -0.036861207006035956 1.6541900390269846
206 0.396629467913445 -0.9179787934275483 -0.9980285543964016 -0.06276148985985744 1.635991331124589
207 0.3888516073311056 -0.9213004002365437 -0.9964377497803378 -0.08433155288915695 1.6185003720593485
208 0.38296522683205314 -0.9237627590661328 -0.9960496629211256 -0.08879791098169003 1.6120944028491784
209 0.3726086566337258 -0.9279885715899794 -0.995551206133517 -0.09422205668578636 1.60219474829459
210 0.3594483406368263 -0.9331649856340691 -0.995233050748541 -0.09752525159030494 1.59168320883225
211 0.3551231012481013 -0.9348195456663981 -0.996007982478981 -0.08926420804639437 1.5939005723040565
212 0.34939870766172554 -0.9369741421641878 -0.996897602596561 -0.07870940183503798 1.5966001752183732
213 0.38099926750648083 -0.924575339363713 -0.9982962609239265 -0.05834873970624927 1.628743281398959
214 0.9339335103448114 0.35744677681442105 -0.040603550253009525 -0.9991753358179193 1.670373023896661
215 0.7635931442333621 0.6456976924845002 -0.018943928178543228 -0.9998205476910176 1.8221126607455775
216 -1.6868194037822084e-15 1.0 1.2459432382094654e-12 -1.0 2.0
217 -0.7635931442333623 0.6456976924844998 0.018943928181034672 -0.9998205476909703 1.8221126607466047
218 -0.9339335103448108 0.35744677681442194 0.04060355025549936 -0.9991753358178178 1.6703730238980314
219 0.3809992675064819 0.9245753393637127 -0.998296260924072 0.058348739703761636 1.628743281400406
220 0.3493987076617267 0.9369741421641873 -0.9968976025967571 0.07870940183255383 1.5966001752198744
221 0.3551231012481023 0.9348195456663976 -0.9960079824792035 0.08926420804391244 1.5939005723055621
222 0.36289783828740796 0.9318289322436423 -0.9954453724572199 0.09533367953407948 1.5952493804987544
223 0.37321199599626437 0.9277460892100191 -0.9953888762376553 0.09592176532121378 1.6015617544423673
224 0.38296522683205414 0.9237627590661324 -0.996049662921347 0.08879791097920799 1.6120944028506536
225 0.38885160733110663 0.9213004002365432 -0.996437749780548 0.08433155288667392 1.618500372060813
226 0.39662946791344617 0.917978793427548 -0.9980285543965579 0.06276148985737046 1.6359913311260232
227 0.40219411675999006 0.9155544180679002 -0.9993203947774918 0.036861207003545775 1.6541900390283857
228 0.402802103782368 0.9152870944072676 -0.9999941429192805 0.003422590704970087 1.6731210903196663
229 0.4016366000412593 0.9157991272693469 0.9995369202130496 -0.03042934654263213 1.1193002803153749
230 0.3965099867357661 0.9180304082212105 0.9980674712545098 -0.06213954315593248 1.1500454516075396
231 0.39358969651866155 0.9192862181031258 0.9970050672256267 -0.07733625234276616 1.1650607100932968
232 0.3754262328020851 0.9268522771855473 0.9954056250591962 -0.09574780206621543 1.195861768311542
233 0.3785438627887491 0.9255833533210138 0.9957518369579544 -0.09207757161686665 1.1902014289705238
234 0.35505369431320133 0.9348459093104852 0.9953874132671325 -0.09593694548695342 1.2134828245070999
235 0.3643243448234352 0.9312721255191605 0.9964389661439879 -0.0843171794470194 1.196240164368725
236 0.3451064636432522 0.9385635453988443 0.9970692090144112 -0.07650485236490957 1.206407590116447
237 0.40168347407026644 0.9157785685736708 0.9983585948398166 -0.05727229792374936 1.1414241930749223
238 0.9510685580664273 -0.30897993115645345 0.04342291131469185 -0.9990567805550176 1.1401871241788448
239 0.7975795048399311 -0.6032138372578087 0.022263244724372945 -0.9997521432506872 0.8708374884668653
240 8.983085586558869e-15 -1.0 1.2459421377920275e-12 -1.0 1.2369590522054688e-12
241 -0.6766145957046936 -0.7363373471985337 -0.02516609689621912 -0.999683283628875 0.7026636669375957
242 -0.9048396998685392 -0.42575241343040193 -0.050721495481345566 -0.9987128365531984 1.0284947999531442
243 0.4725574481713301 -0.8812998684771265 0.9971675176451884 0.07521264357362402 1.0909316709597368
